timestamp,Meter_Hydros21_Cond,Meter_Hydros21_Temp,Meter_Hydros21_Depth
2024-04-10 12:51:00+00:00,580.3,19.6,-745.8
2024-04-10 12:54:00+00:00,570.7,19.5,-731.2
2024-04-10 12:57:00+00:00,493.2,19.17,-732.0
2024-04-10 13:00:00+00:00,555.8,19.1,-741.5
2024-04-10 13:03:00+00:00,556.8,19.2,-746.5
2024-04-10 13:06:00+00:00,554.8,19.3,-743.5
2024-04-10 13:09:00+00:00,467.3,19.22,-737.5
2024-04-10 13:12:00+00:00,534.2,19.1,-748.0
2024-04-10 13:15:00+00:00,547.8,19.3,-753.7
2024-04-10 13:18:00+00:00,548.7,19.4,-757.2
2024-04-10 13:21:00+00:00,485.5,19.4,-742.8
2024-04-10 13:24:00+00:00,517.2,19.1,-754.3
2024-04-10 13:27:00+00:00,545.7,19.2,-762.7
2024-04-10 13:30:00+00:00,549.5,19.3,-772.7
2024-04-10 13:33:00+00:00,535.7,19.4,-765.3
2024-04-10 13:36:00+00:00,478.3,19.2,-772.0
2024-04-10 13:39:00+00:00,534.8,19.3,-788.8
2024-04-10 13:42:00+00:00,540.7,19.55,-796.2
2024-04-10 13:45:00+00:00,539.5,19.7,-795.3
2024-04-10 13:48:00+00:00,454.3,19.52,-787.0
2024-04-10 13:51:00+00:00,521.7,19.5,-800.0
2024-04-10 13:54:00+00:00,536.0,19.7,-806.3
2024-04-10 13:57:00+00:00,539.3,19.8,-810.2
2024-04-10 14:00:00+00:00,468.3,19.8,-789.8
2024-04-10 14:03:00+00:00,522.7,19.53,-789.2
2024-04-10 14:06:00+00:00,538.7,19.8,-796.8
2024-04-10 14:09:00+00:00,530.8,20.1,-823.2
2024-04-10 14:12:00+00:00,521.2,20.88,-817.8
2024-04-10 14:15:00+00:00,508.8,20.8,-817.0
2024-04-10 14:18:00+00:00,581.8,21.1,-830.5
2024-04-10 14:21:00+00:00,599.3,21.2,-820.3
2024-04-10 14:24:00+00:00,604.0,21.02,-804.8
2024-04-10 14:27:00+00:00,500.3,20.4,-791.2
2024-04-10 14:30:00+00:00,573.8,20.0,-793.0
2024-04-10 14:33:00+00:00,575.0,19.9,-789.2
2024-04-10 14:36:00+00:00,565.0,19.9,-791.5
2024-04-10 14:39:00+00:00,478.8,19.77,-780.7
2024-04-10 14:42:00+00:00,526.3,19.5,-792.7
2024-04-10 14:45:00+00:00,542.2,19.7,-800.8
2024-04-10 14:48:00+00:00,542.2,19.87,-806.3
2024-04-10 14:51:00+00:00,503.0,20.0,-791.5
2024-04-10 14:54:00+00:00,485.5,19.7,-798.3
2024-04-10 14:57:00+00:00,529.5,19.9,-807.2
2024-04-10 15:00:00+00:00,535.8,20.05,-813.7
2024-04-10 15:03:00+00:00,535.8,20.15,-798.5
2024-04-10 15:06:00+00:00,454.3,19.9,-785.3
2024-04-10 15:09:00+00:00,527.0,19.9,-797.0
2024-04-10 15:12:00+00:00,532.7,20.1,-807.8
2024-04-10 15:15:00+00:00,525.8,20.4,-818.8
2024-04-10 15:18:00+00:00,448.8,20.62,-803.2
2024-04-10 15:21:00+00:00,512.3,20.6,-824.2
2024-04-10 15:24:00+00:00,536.7,20.8,-826.0
2024-04-10 15:27:00+00:00,545.7,20.8,-818.0
2024-04-10 15:30:00+00:00,502.8,20.6,-797.3
2024-04-10 15:33:00+00:00,497.5,20.1,-802.0
2024-04-10 15:36:00+00:00,540.2,20.1,-808.5
2024-04-10 15:39:00+00:00,543.7,20.1,-809.8
2024-04-10 15:42:00+00:00,543.0,20.2,-803.7
2024-04-10 15:45:00+00:00,459.0,19.82,-799.3
2024-04-10 15:48:00+00:00,529.8,19.83,-815.3
2024-04-10 15:51:00+00:00,535.8,20.1,-817.7
2024-04-10 15:54:00+00:00,537.3,20.27,-815.7
2024-04-10 15:57:00+00:00,460.0,20.4,-831.7
2024-04-10 16:00:00+00:00,513.5,20.87,-877.7
2024-04-10 16:03:00+00:00,546.5,21.73,-887.3
2024-04-10 16:06:00+00:00,573.2,22.2,-890.3
2024-04-10 16:09:00+00:00,530.2,22.15,-862.7
2024-04-10 16:12:00+00:00,548.0,21.35,-864.7
2024-04-10 16:15:00+00:00,592.8,21.1,-861.2
2024-04-10 16:18:00+00:00,590.3,20.8,-855.7
2024-04-10 16:21:00+00:00,579.2,20.5,-841.0
2024-04-10 16:24:00+00:00,490.5,20.0,-838.7
2024-04-10 16:27:00+00:00,559.3,19.9,-848.0
2024-04-10 16:30:00+00:00,559.2,19.9,-854.2
2024-04-10 16:33:00+00:00,556.7,20.0,-847.7
2024-04-10 16:36:00+00:00,477.8,19.8,-850.5
2024-04-10 16:39:00+00:00,529.5,19.8,-883.5
2024-04-10 16:42:00+00:00,528.2,20.4,-909.3
2024-04-10 16:45:00+00:00,538.7,21.0,-889.3
2024-04-10 16:48:00+00:00,501.0,21.02,-906.0
2024-04-10 16:51:00+00:00,531.2,21.0,-940.8
2024-04-10 16:54:00+00:00,542.3,21.2,-954.7
2024-04-10 16:57:00+00:00,549.2,21.3,-955.8
2024-04-10 17:00:00+00:00,553.3,21.1,-938.7
2024-04-10 17:03:00+00:00,488.0,20.3,-944.2
2024-04-10 17:06:00+00:00,560.3,19.9,-955.8
2024-04-10 17:09:00+00:00,571.5,19.6,-956.8
2024-04-10 17:12:00+00:00,575.2,19.4,-956.2
2024-04-10 17:15:00+00:00,477.2,19.1,-940.8
2024-04-10 17:18:00+00:00,556.5,18.9,-937.5
2024-04-10 17:21:00+00:00,572.3,19.0,-941.2
2024-04-10 17:24:00+00:00,574.2,19.0,-952.2
2024-04-10 17:27:00+00:00,503.5,19.0,-946.0
2024-04-10 17:30:00+00:00,536.3,18.8,-955.2
2024-04-10 17:36:00+00:00,572.2,19.0,-960.5
2024-04-10 17:39:00+00:00,561.5,19.02,-946.7
2024-04-10 17:42:00+00:00,525.3,18.8,-939.0
2024-04-10 17:45:00+00:00,569.0,19.0,-947.7
2024-04-10 17:48:00+00:00,564.0,19.28,-981.5
2024-04-10 17:51:00+00:00,568.3,20.0,-1010.8
2024-04-10 17:54:00+00:00,489.2,20.4,-998.2
2024-04-10 17:57:00+00:00,591.5,20.6,-1019.2
2024-04-10 18:00:00+00:00,616.7,20.7,-1014.7
2024-04-10 18:03:00+00:00,623.0,20.52,-1012.7
2024-04-10 18:06:00+00:00,528.3,20.3,-991.0
2024-04-10 18:09:00+00:00,570.3,19.9,-1000.7
2024-04-10 18:12:00+00:00,598.5,20.0,-1000.3
2024-04-10 18:15:00+00:00,601.7,19.97,-999.0
2024-04-10 18:18:00+00:00,583.8,19.8,-974.3
2024-04-10 18:21:00+00:00,522.0,19.3,-971.0
2024-04-10 18:24:00+00:00,582.7,19.2,-978.7
2024-04-10 18:27:00+00:00,587.7,19.2,-980.2
2024-04-10 18:30:00+00:00,584.3,19.2,-975.5
2024-04-10 18:33:00+00:00,479.2,19.02,-968.2
2024-04-10 18:36:00+00:00,560.2,18.9,-980.8
2024-04-10 18:39:00+00:00,575.7,19.0,-982.0
2024-04-10 18:42:00+00:00,578.0,19.1,-985.3
2024-04-10 18:45:00+00:00,502.5,19.1,-975.7
2024-04-10 18:48:00+00:00,528.3,18.9,-983.3
2024-04-10 18:51:00+00:00,568.5,19.0,-989.3
2024-04-10 18:54:00+00:00,575.2,19.1,-993.7
2024-04-10 18:57:00+00:00,565.5,19.2,-980.3
2024-04-10 19:00:00+00:00,483.3,18.92,-980.8
2024-04-10 19:03:00+00:00,564.5,19.0,-993.2
2024-04-10 19:06:00+00:00,574.3,19.1,-1000.2
2024-04-10 19:09:00+00:00,576.8,19.2,-996.5
2024-04-10 19:12:00+00:00,475.0,19.1,-993.0
2024-04-10 19:15:00+00:00,553.5,18.92,-1001.7
2024-04-10 19:24:00+00:00,515.3,19.1,-984.0
2024-04-10 19:27:00+00:00,532.2,18.9,-989.2
2024-04-10 19:30:00+00:00,570.3,19.0,-999.5
2024-04-10 19:33:00+00:00,577.2,19.1,-991.8
2024-04-10 19:39:00+00:00,508.0,19.33,-1017.3
2024-04-10 19:42:00+00:00,573.8,20.0,-1047.3
2024-04-10 19:48:00+00:00,608.8,21.0,-1060.5
2024-04-10 19:51:00+00:00,512.5,20.7,-1045.3
2024-04-10 19:54:00+00:00,598.7,20.3,-1047.5
2024-04-10 19:57:00+00:00,624.7,20.1,-1042.7
2024-04-10 20:00:00+00:00,624.0,19.9,-1034.8
2024-04-10 23:36:00+00:00,583.5,21.5,-1040.2
2024-04-10 23:39:00+00:00,602.0,21.52,-1027.7
2024-04-10 23:42:00+00:00,590.5,21.5,-1043.0
2024-04-10 23:48:00+00:00,517.2,20.92,-1028.0
2024-04-10 23:54:00+00:00,576.0,20.82,-1018.3
2024-04-10 23:57:00+00:00,580.3,20.6,-992.3
2024-04-11 00:00:00+00:00,485.0,20.0,-974.3
2024-04-11 00:03:00+00:00,572.8,19.8,-979.2
2024-04-11 00:06:00+00:00,576.2,19.8,-984.7
2024-04-11 00:09:00+00:00,570.0,20.0,-997.7
2024-04-11 00:12:00+00:00,497.3,20.3,-988.0
2024-04-11 00:15:00+00:00,543.3,20.2,-1003.3
2024-04-11 00:18:00+00:00,584.0,20.4,-1007.0
2024-04-11 00:21:00+00:00,597.8,20.5,-1004.0
2024-04-11 00:24:00+00:00,561.0,20.4,-975.3
2024-04-11 00:27:00+00:00,535.2,19.9,-977.5
2024-04-11 00:30:00+00:00,594.0,19.88,-981.5
2024-04-11 00:33:00+00:00,593.5,19.9,-980.2
2024-04-11 00:36:00+00:00,591.8,19.9,-971.2
2024-04-11 00:39:00+00:00,492.7,19.7,-957.7
2024-04-11 00:42:00+00:00,564.5,19.6,-965.7
2024-04-11 00:45:00+00:00,579.5,19.7,-964.0
2024-04-11 00:48:00+00:00,578.8,19.8,-963.2
2024-04-11 00:51:00+00:00,506.3,19.8,-938.2
2024-04-11 00:54:00+00:00,536.8,19.5,-946.0
2024-04-11 00:57:00+00:00,573.7,19.6,-952.8
2024-04-11 01:00:00+00:00,577.0,19.7,-956.3
2024-04-11 01:03:00+00:00,560.8,19.8,-943.8
2024-04-11 01:06:00+00:00,488.5,19.6,-939.5
2024-04-11 01:09:00+00:00,562.0,19.6,-949.8
2024-04-11 01:12:00+00:00,573.7,19.72,-949.2
2024-04-11 01:15:00+00:00,577.0,19.8,-938.7
2024-04-11 01:18:00+00:00,484.7,19.7,-923.3
2024-04-11 01:21:00+00:00,552.2,19.6,-936.2
2024-04-11 01:24:00+00:00,568.7,19.77,-942.2
2024-04-11 01:27:00+00:00,569.3,19.9,-944.2
2024-04-11 01:30:00+00:00,504.2,20.0,-921.3
2024-04-11 01:33:00+00:00,525.2,19.7,-928.5
2024-04-11 01:36:00+00:00,559.0,19.9,-938.3
2024-04-11 01:39:00+00:00,564.7,20.1,-940.5
2024-04-11 01:42:00+00:00,559.8,20.2,-925.5
2024-04-11 01:45:00+00:00,474.3,19.93,-916.3
2024-04-11 01:48:00+00:00,549.7,19.9,-928.5
2024-04-11 01:51:00+00:00,564.0,20.1,-909.8
2024-04-11 01:54:00+00:00,561.2,20.2,-914.5
2024-04-11 01:57:00+00:00,473.8,20.5,-911.2
2024-04-11 02:00:00+00:00,547.3,20.9,-939.0
2024-04-11 02:03:00+00:00,582.0,21.5,-927.0
2024-04-11 02:06:00+00:00,602.5,21.8,-925.7
2024-04-11 02:09:00+00:00,547.0,21.7,-901.3
2024-04-11 02:12:00+00:00,552.0,21.1,-906.8
2024-04-11 02:15:00+00:00,595.3,21.2,-910.7
2024-04-11 02:18:00+00:00,603.2,21.2,-905.5
2024-04-11 02:21:00+00:00,600.7,21.0,-885.7
2024-04-11 02:24:00+00:00,501.0,20.5,-868.5
2024-04-11 02:27:00+00:00,577.0,20.3,-874.2
2024-04-11 02:30:00+00:00,581.0,20.3,-867.8
2024-04-11 02:33:00+00:00,580.7,20.3,-866.7
2024-04-11 02:36:00+00:00,487.3,20.2,-847.7
2024-04-11 02:39:00+00:00,546.7,19.9,-859.0
2024-04-11 02:42:00+00:00,561.7,20.1,-860.0
2024-04-11 02:45:00+00:00,561.7,20.3,-862.5
2024-04-11 02:48:00+00:00,531.8,20.4,-850.5
2024-04-11 02:51:00+00:00,493.0,20.1,-847.5
2024-04-11 02:54:00+00:00,549.8,20.2,-856.0
2024-04-11 02:57:00+00:00,557.5,20.3,-859.2
2024-04-11 03:00:00+00:00,559.8,20.4,-847.3
2024-04-11 03:03:00+00:00,467.2,20.2,-836.0
2024-04-11 03:06:00+00:00,543.3,20.12,-847.8
2024-04-11 03:09:00+00:00,551.8,20.32,-852.3
2024-04-11 03:12:00+00:00,555.2,20.5,-849.8
2024-04-11 03:15:00+00:00,480.5,20.5,-832.0
2024-04-11 03:24:00+00:00,555.8,20.5,-856.0
2024-04-11 03:27:00+00:00,536.3,20.6,-842.0
2024-04-11 03:30:00+00:00,477.0,20.3,-839.5
2024-04-11 03:39:00+00:00,552.0,20.7,-826.0
2024-04-11 03:42:00+00:00,504.7,20.5,-825.2
2024-04-11 03:48:00+00:00,542.8,21.4,-868.8
2024-04-11 03:51:00+00:00,566.7,22.0,-868.7
2024-04-11 03:54:00+00:00,514.5,22.2,-849.7
2024-04-11 03:57:00+00:00,567.8,21.62,-862.0
2024-04-11 04:00:00+00:00,609.2,21.6,-859.3
2024-04-11 04:03:00+00:00,611.7,21.42,-844.7
2024-04-11 04:06:00+00:00,587.7,21.2,-823.3
2024-04-11 04:09:00+00:00,517.5,20.53,-817.7
2024-04-11 04:12:00+00:00,581.7,20.32,-822.5
2024-04-11 04:18:00+00:00,581.8,20.3,-808.0
2024-04-11 04:24:00+00:00,553.7,19.9,-804.8
2024-04-11 04:27:00+00:00,566.3,20.1,-808.7
2024-04-11 04:33:00+00:00,504.2,20.1,-793.2
2024-04-11 04:36:00+00:00,522.7,19.8,-800.2
2024-04-11 04:39:00+00:00,558.5,19.9,-806.2
2024-04-11 04:42:00+00:00,562.7,20.1,-810.7
2024-04-11 04:45:00+00:00,547.0,20.2,-773.3
2024-04-11 04:48:00+00:00,476.3,19.82,-778.8
2024-04-11 04:54:00+00:00,558.8,20.2,-790.3
2024-04-11 04:57:00+00:00,548.8,20.4,-799.8
2024-04-11 05:00:00+00:00,444.3,20.4,-789.3
2024-04-11 05:03:00+00:00,532.3,20.5,-814.0
2024-04-11 05:06:00+00:00,553.3,20.8,-814.2
2024-04-11 05:09:00+00:00,563.8,20.83,-812.7
2024-04-11 05:12:00+00:00,496.0,20.62,-790.3
2024-04-11 05:15:00+00:00,538.0,20.1,-796.8
2024-04-11 05:18:00+00:00,568.8,20.2,-796.8
2024-04-11 05:21:00+00:00,572.3,20.2,-799.0
2024-04-11 05:27:00+00:00,480.7,19.8,-784.0
2024-04-11 05:30:00+00:00,561.0,19.9,-779.3
2024-04-11 05:36:00+00:00,550.5,20.5,-816.3
2024-04-11 05:39:00+00:00,463.7,20.9,-813.7
2024-04-11 05:42:00+00:00,561.3,21.2,-844.0
2024-04-11 05:48:00+00:00,609.2,21.7,-832.0
2024-04-11 05:51:00+00:00,542.2,21.4,-800.3
2024-04-11 05:54:00+00:00,563.8,20.6,-806.3
2024-04-11 05:57:00+00:00,602.3,20.5,-795.7
2024-04-11 06:00:00+00:00,594.5,20.35,-800.3
2024-04-11 06:03:00+00:00,568.2,20.55,-808.5
2024-04-11 06:06:00+00:00,458.0,20.5,-805.5
2024-04-11 06:12:00+00:00,556.7,21.1,-829.8
2024-04-11 06:18:00+00:00,484.8,20.72,-802.7
2024-04-11 06:21:00+00:00,559.2,20.3,-809.5
2024-04-11 06:24:00+00:00,581.0,20.3,-804.3
2024-04-11 06:27:00+00:00,582.2,20.3,-801.5
2024-04-11 06:30:00+00:00,529.2,20.2,-780.2
2024-04-11 06:33:00+00:00,558.3,19.8,-760.0
2024-04-11 06:36:00+00:00,561.5,20.13,-791.2
2024-04-11 06:39:00+00:00,549.3,20.6,-817.8
2024-04-11 06:42:00+00:00,542.7,20.9,-818.2
2024-04-11 06:45:00+00:00,446.7,20.7,-801.0
2024-04-11 06:48:00+00:00,536.8,20.6,-811.3
2024-04-11 06:51:00+00:00,553.5,20.6,-804.7
2024-04-11 06:54:00+00:00,560.0,20.4,-799.3
2024-04-11 07:00:00+00:00,539.5,19.7,-785.7
2024-04-11 07:03:00+00:00,562.5,19.8,-785.7
2024-04-11 07:06:00+00:00,566.7,19.82,-788.5
2024-04-11 07:09:00+00:00,528.0,19.9,-770.8
2024-04-11 07:12:00+00:00,503.0,19.5,-780.5
2024-04-11 07:15:00+00:00,560.5,19.62,-785.7
2024-04-11 07:18:00+00:00,565.7,19.8,-787.5
2024-04-11 07:21:00+00:00,563.5,19.9,-765.3
2024-04-11 07:24:00+00:00,505.3,19.7,-780.2
2024-04-11 07:27:00+00:00,544.2,20.2,-813.2
2024-04-11 07:30:00+00:00,562.2,21.1,-823.8
2024-04-11 07:33:00+00:00,589.0,21.6,-825.2
2024-04-11 07:36:00+00:00,514.2,21.5,-801.0
2024-04-11 07:39:00+00:00,581.7,21.1,-821.2
2024-04-11 07:42:00+00:00,611.2,21.2,-819.8
2024-04-11 07:45:00+00:00,612.8,21.1,-811.2
2024-04-11 07:51:00+00:00,530.8,20.1,-785.0
2024-04-11 07:57:00+00:00,591.7,19.9,-779.5
2024-04-11 08:00:00+00:00,586.3,19.82,-768.2
2024-04-11 08:03:00+00:00,474.0,19.5,-758.8
2024-04-11 08:06:00+00:00,562.0,19.4,-769.2
2024-04-11 08:09:00+00:00,575.3,19.5,-767.5
2024-04-11 08:12:00+00:00,574.2,19.6,-772.3
2024-04-11 08:15:00+00:00,483.2,19.52,-755.7
2024-04-11 08:18:00+00:00,531.5,19.3,-771.2
2024-04-11 08:24:00+00:00,566.0,19.67,-780.0
2024-04-11 08:27:00+00:00,552.7,19.7,-767.7
2024-04-11 08:30:00+00:00,482.8,19.4,-770.5
2024-04-11 08:33:00+00:00,557.0,19.5,-783.7
2024-04-11 08:36:00+00:00,561.5,19.7,-787.3
2024-04-11 08:39:00+00:00,563.5,19.8,-787.7
2024-04-11 08:42:00+00:00,462.8,19.7,-780.2
2024-04-11 08:48:00+00:00,559.3,19.7,-798.8
2024-04-11 08:51:00+00:00,562.2,19.8,-800.3
2024-04-11 08:54:00+00:00,485.5,19.82,-778.3
2024-04-11 08:57:00+00:00,519.5,19.55,-795.8
2024-04-11 09:00:00+00:00,556.5,19.72,-801.8
2024-04-11 09:03:00+00:00,560.5,19.9,-803.2
2024-04-11 09:06:00+00:00,557.5,20.0,-783.2
2024-04-11 09:09:00+00:00,472.3,19.7,-778.0
2024-04-11 09:12:00+00:00,557.7,19.8,-775.5
2024-04-11 09:15:00+00:00,562.8,20.0,-784.3
2024-04-11 09:18:00+00:00,556.3,20.3,-796.2
2024-04-11 09:21:00+00:00,470.0,20.77,-780.0
2024-04-11 09:24:00+00:00,567.5,21.0,-817.0
2024-04-11 09:30:00+00:00,612.7,21.4,-808.3
2024-04-11 09:33:00+00:00,548.3,21.1,-775.0
2024-04-11 09:39:00+00:00,606.0,20.2,-777.8
2024-04-11 09:51:00+00:00,568.3,19.5,-764.5
2024-04-11 09:57:00+00:00,575.0,19.6,-762.8
2024-04-11 10:03:00+00:00,545.8,19.4,-762.3
2024-04-11 10:06:00+00:00,563.7,19.55,-766.8
2024-04-11 10:09:00+00:00,566.5,19.7,-771.8
2024-04-11 10:12:00+00:00,517.8,19.7,-751.7
2024-04-11 10:15:00+00:00,511.2,19.4,-763.0
2024-04-11 10:21:00+00:00,566.7,19.6,-768.5
2024-04-11 10:30:00+00:00,540.0,20.0,-797.2
2024-04-11 10:33:00+00:00,555.3,20.3,-796.3
2024-04-11 10:36:00+00:00,566.0,20.4,-792.3
2024-04-11 10:39:00+00:00,476.5,20.2,-765.3
2024-04-11 10:48:00+00:00,569.8,19.9,-776.3
2024-04-11 10:51:00+00:00,535.8,19.8,-758.3
2024-04-11 11:00:00+00:00,562.7,19.7,-782.2
2024-04-11 11:03:00+00:00,558.8,19.8,-759.3
2024-04-11 11:06:00+00:00,500.8,19.7,-774.3
2024-04-11 11:09:00+00:00,539.3,20.2,-809.5
2024-04-11 11:12:00+00:00,560.5,21.0,-817.7
2024-04-11 11:15:00+00:00,584.2,21.4,-813.5
2024-04-11 11:18:00+00:00,567.7,21.5,-783.7
2024-04-11 11:30:00+00:00,606.0,20.13,-769.8
2024-04-11 11:33:00+00:00,527.3,19.87,-748.0
2024-04-11 11:36:00+00:00,537.2,19.42,-757.3
2024-04-11 11:39:00+00:00,576.7,19.4,-757.5
2024-04-11 11:42:00+00:00,577.3,19.4,-754.0
2024-04-11 11:45:00+00:00,577.0,19.47,-747.5
2024-04-11 11:48:00+00:00,491.0,19.3,-735.3
2024-04-11 11:54:00+00:00,563.7,19.3,-750.8
2024-04-11 11:57:00+00:00,565.3,19.4,-756.5
2024-04-11 12:00:00+00:00,559.5,19.5,-754.2
2024-04-11 12:03:00+00:00,478.0,19.32,-751.3
2024-04-11 12:06:00+00:00,542.7,19.3,-764.8
2024-04-11 12:09:00+00:00,556.3,19.5,-768.3
2024-04-11 12:12:00+00:00,560.5,19.6,-770.8
2024-04-11 12:15:00+00:00,514.5,19.62,-758.3
2024-04-11 12:18:00+00:00,491.8,19.4,-766.8
2024-04-11 12:21:00+00:00,547.2,19.5,-778.2
2024-04-11 12:24:00+00:00,552.5,19.65,-781.3
2024-04-11 12:27:00+00:00,554.3,19.8,-779.8
2024-04-11 12:30:00+00:00,484.3,19.73,-766.8
2024-04-11 12:33:00+00:00,514.2,19.6,-778.3
2024-04-11 12:36:00+00:00,549.3,19.8,-777.7
2024-04-11 12:39:00+00:00,548.8,19.9,-785.7
2024-04-11 12:42:00+00:00,536.0,20.3,-801.8
2024-04-11 12:45:00+00:00,457.3,20.6,-796.8
2024-04-11 12:48:00+00:00,506.3,20.8,-822.3
2024-04-11 12:51:00+00:00,531.7,21.2,-818.7
2024-04-11 12:54:00+00:00,553.7,21.2,-783.8
2024-04-11 12:57:00+00:00,533.0,21.1,-785.2
2024-04-11 13:00:00+00:00,504.2,21.0,-803.5
2024-04-11 13:03:00+00:00,570.8,21.5,-816.7
2024-04-11 13:06:00+00:00,594.7,21.9,-813.5
2024-04-11 13:09:00+00:00,612.2,22.0,-810.3
2024-04-11 13:12:00+00:00,558.0,21.7,-784.3
2024-04-11 13:15:00+00:00,550.8,20.92,-785.8
2024-04-11 13:18:00+00:00,599.0,20.68,-782.5
2024-04-11 13:21:00+00:00,597.7,20.4,-776.8
2024-04-11 13:24:00+00:00,593.2,20.18,-767.0
2024-04-11 13:27:00+00:00,508.3,19.8,-748.0
2024-04-11 13:30:00+00:00,570.0,19.6,-725.0
2024-04-11 13:33:00+00:00,554.0,20.0,-766.2
2024-04-11 13:36:00+00:00,540.5,20.5,-794.0
2024-04-11 13:39:00+00:00,536.3,20.9,-800.0
2024-04-11 13:42:00+00:00,465.5,20.7,-785.7
2024-04-11 13:45:00+00:00,528.8,20.45,-794.0
2024-04-11 13:48:00+00:00,549.2,20.4,-788.2
2024-04-11 13:51:00+00:00,556.7,20.2,-787.0
2024-04-11 13:54:00+00:00,533.3,20.1,-771.7
2024-04-11 13:57:00+00:00,471.3,19.7,-764.7
2024-04-11 14:00:00+00:00,540.5,19.6,-772.8
2024-04-11 14:03:00+00:00,554.2,19.7,-771.3
2024-04-11 14:06:00+00:00,555.2,19.8,-770.7
2024-04-11 14:09:00+00:00,501.0,19.7,-754.0
2024-04-11 14:12:00+00:00,498.8,19.4,-760.2
2024-04-11 14:15:00+00:00,550.3,19.5,-768.3
2024-04-11 14:18:00+00:00,556.3,19.6,-771.2
2024-04-11 14:21:00+00:00,559.5,19.6,-767.8
2024-04-11 14:24:00+00:00,483.5,19.5,-756.8
2024-04-11 14:27:00+00:00,524.7,19.3,-768.3
2024-04-11 14:30:00+00:00,548.3,19.5,-773.5
2024-04-11 14:33:00+00:00,554.5,19.6,-778.2
2024-04-11 14:36:00+00:00,552.5,19.7,-775.0
2024-04-11 14:39:00+00:00,474.3,19.55,-771.7
2024-04-11 14:42:00+00:00,537.7,19.5,-777.3
2024-04-11 14:45:00+00:00,551.7,19.72,-783.2
2024-04-11 14:48:00+00:00,546.5,20.0,-818.3
2024-04-11 14:51:00+00:00,518.7,20.7,-825.7
2024-04-11 14:54:00+00:00,494.7,20.9,-832.8
2024-04-11 14:57:00+00:00,573.5,21.2,-844.2
2024-04-11 15:00:00+00:00,598.2,21.37,-843.2
2024-04-11 15:03:00+00:00,610.0,21.2,-832.7
2024-04-11 15:06:00+00:00,543.8,20.77,-807.0
2024-04-11 15:09:00+00:00,552.3,20.1,-807.7
2024-04-11 15:12:00+00:00,590.0,19.92,-806.8
2024-04-11 15:15:00+00:00,590.2,19.82,-804.5
2024-04-11 15:18:00+00:00,584.5,19.8,-798.2
2024-04-11 15:21:00+00:00,502.5,19.6,-791.3
2024-04-11 15:24:00+00:00,542.2,19.4,-802.5
2024-04-11 15:27:00+00:00,562.8,19.5,-808.5
2024-04-11 15:30:00+00:00,565.2,19.5,-812.3
2024-04-11 15:33:00+00:00,559.3,19.6,-807.8
2024-04-11 15:36:00+00:00,483.5,19.4,-809.5
2024-04-11 15:39:00+00:00,542.0,19.4,-822.2
2024-04-11 15:42:00+00:00,555.3,19.5,-829.7
2024-04-11 15:45:00+00:00,558.0,19.6,-831.7
2024-04-11 15:48:00+00:00,517.8,19.7,-824.7
2024-04-11 15:51:00+00:00,489.3,19.55,-840.5
2024-04-11 15:54:00+00:00,531.5,19.9,-864.3
2024-04-11 15:57:00+00:00,540.2,20.3,-878.8
2024-04-11 16:00:00+00:00,547.3,20.6,-882.3
2024-04-11 16:03:00+00:00,494.0,20.52,-862.7
2024-04-11 16:06:00+00:00,521.3,20.1,-874.5
2024-04-11 16:09:00+00:00,563.0,20.1,-877.3
2024-04-11 16:12:00+00:00,566.8,20.1,-881.0
2024-04-11 16:15:00+00:00,570.0,20.0,-879.2
2024-04-11 16:18:00+00:00,488.8,19.7,-875.7
2024-04-11 16:21:00+00:00,538.8,19.5,-888.0
2024-04-11 16:24:00+00:00,563.2,19.6,-892.7
2024-04-11 16:27:00+00:00,564.5,19.6,-894.2
2024-04-11 16:30:00+00:00,553.2,19.7,-889.0
2024-04-11 16:33:00+00:00,483.0,19.42,-885.8
2024-04-11 16:36:00+00:00,560.7,19.5,-891.2
2024-04-11 16:39:00+00:00,558.3,19.7,-921.5
2024-04-11 16:42:00+00:00,556.8,20.3,-957.7
2024-04-11 16:45:00+00:00,533.2,21.0,-952.2
2024-04-11 16:48:00+00:00,524.8,20.9,-967.2
2024-04-11 16:51:00+00:00,602.0,21.0,-980.3
2024-04-11 16:54:00+00:00,618.8,21.0,-970.8
2024-04-11 16:57:00+00:00,620.3,20.7,-966.2
2024-04-11 17:00:00+00:00,539.3,20.27,-950.5
2024-04-11 17:03:00+00:00,564.0,19.8,-971.2
2024-04-11 17:06:00+00:00,594.3,19.7,-985.2
2024-04-11 17:09:00+00:00,593.0,19.7,-992.8
2024-04-11 17:12:00+00:00,586.8,19.63,-992.8
2024-04-11 17:15:00+00:00,504.8,19.5,-982.2
2024-04-11 17:18:00+00:00,549.3,19.5,-981.7
2024-04-11 17:21:00+00:00,562.7,19.7,-982.2
2024-04-11 17:24:00+00:00,562.8,19.9,-990.3
2024-04-11 17:27:00+00:00,548.2,20.1,-994.7
2024-04-11 17:30:00+00:00,479.3,19.9,-1008.2
2024-04-11 17:33:00+00:00,542.7,19.9,-1025.0
2024-04-11 17:36:00+00:00,554.2,20.1,-1025.8
2024-04-11 17:39:00+00:00,555.3,20.3,-1025.3
2024-04-11 17:42:00+00:00,511.5,20.32,-1003.7
2024-04-11 17:45:00+00:00,489.7,20.1,-1005.7
